eos	smiles
EOS232	CN(Cc1ccccc1)C(=O)C1=C(c2ccccc2)S(=O)(=O)CCO1
EOS314	CC(C)(C)NC(=O)c1cccc(N2CCCCS2(=O)=O)c1
EOS171	CC[C@@H](C)[C@@H](CO)NC(=O)Cc1nn(C(C)C)c(=O)c2ccccc12
EOS315	CC(C)CCNC(=O)c1cccc(N2CCCCS2(=O)=O)c1
EOS316	O=C(Nc1ccccc1)c1cccc(N2CCCCS2(=O)=O)c1
EOS233	Cc1ccsc1CN(CC1CCCO1)C(=O)C1=C(c2ccccc2)S(=O)(=O)CCO1
EOS234	Clc1ccccc1-c1nnc(-c2ccncc2)o1
EOS235	O=C(NC1CC1)c1cc2occc2n1Cc1ccccc1
EOS317	O=C(c1cccc(N2CCCCS2(=O)=O)c1)N1CCc2ccccc21
EOS318	O=C(Nc1ccccc1F)c1cccc(N2CCCCS2(=O)=O)c1
EOS236	N#CCSc1nc(S(=O)(=O)c2ccccc2)c(Cl)s1
EOS172	Cc1nn(-c2ccccc2)c(C)c1CC(=O)Nc1ccccn1
EOS237	CN(C)C(CNC(=O)C1=C(c2ccccc2)S(=O)(=O)CCO1)c1ccc(F)cc1.Cl
EOS238	O=C(NCCO)c1cc2occc2n1Cc1ccccc1F
EOS319	O=C(Nc1ccc(F)cc1)c1cccc(N2CCCCS2(=O)=O)c1
EOS320	COc1ccc(NC(=O)c2cccc(N3CCCCS3(=O)=O)c2)cc1
EOS321	COc1ccc(NC(=O)c2cccc(N3CCCCS3(=O)=O)c2)cc1OC
EOS239	CC(C)C(=O)N1CCN(c2ccccc2NC(=O)c2cccnc2)CC1
EOS173	COc1cc2ncn(CCC(=O)Nc3ccc(NC(C)=O)cc3)c(=O)c2cc1OC
EOS240	CC(=O)c1ccc(NC(=O)c2cc3occc3n2C)cc1
EOS241	COCCCN1COc2ccc3c(=O)c(Oc4ccccc4OC)coc3c2C1
EOS322	CC(=O)c1ccc(NC(=O)c2cccc(N3CCCCS3(=O)=O)c2)cc1
EOS323	O=C(Nc1ccccc1N1CCOCC1)c1cccc(N2CCCCS2(=O)=O)c1
EOS324	O=C(Nc1ccc2c(c1)OCCO2)c1cccc(N2CCCCS2(=O)=O)c1
EOS242	Cl.Nc1ccc(C(=O)c2ccc3c(c2)OCCO3)cc1
EOS243	Cc1cc(C)c2ccc(NC(=O)c3ccco3)nc2n1
EOS174	O=C(CC1NC(=O)N(c2cccc3ccccc23)C1=O)NCc1ccccn1
EOS244	Cn1c(=O)c2ccccc2n(CC(=O)Nc2ccc(Cl)cc2)c1=O
EOS245	O=C(c1ccc(Cl)c(N2CCCCS2(=O)=O)c1)N1CCOCC1
EOS325	COc1cc(NC(=O)c2cccc(N3CCCCS3(=O)=O)c2)cc(OC)c1OC
EOS326	COCCNC(=O)c1ccc(Cl)c(N2CCCCS2(=O)=O)c1
EOS327	NC(=O)C1CCN(C(=O)c2ccc(Cl)c(N3CCCCS3(=O)=O)c2)CC1
EOS246	Nc1ccc(-c2coc3cc(O)ccc3c2=O)cc1
EOS247	COc1cc2c(cc1OC)CC(=O)NC=C2
EOS328	CN(C)C(CNC(=O)C(C)(C)C)c1ccc2c(c1)OCO2.Cl
EOS175	COc1ccc(N2C(=O)NC(CC(=O)N3CCC4(O)CCCCC4C3)C2=O)cc1
EOS329	CN(C)C(CNC(=O)c1ccccc1F)c1ccc2c(c1)OCO2.Cl
EOS330	CN(C)C(CNC(=O)c1cccc(F)c1)c1ccc2c(c1)OCO2.Cl
EOS248	Cc1cc(=O)c(OCC(=O)N2CCN(C(c3ccccc3)c3ccccc3)CC2)co1
EOS331	CN(C)C(CNC(=O)c1ccccc1Br)c1ccc2c(c1)OCO2.Cl
EOS176	CC(C)S(=O)(=O)N1CCN(C(=O)CC2NC(=O)N(c3cccc4ccccc34)C2=O)CC1
EOS332	COc1ccccc1C(=O)NCC(c1ccc2c(c1)OCO2)N(C)C.Cl
EOS333	CN(C)C(CNC(=O)c1ccccc1Cl)c1ccc2c(c1)OCO2.Cl
EOS249	Cc1cc(=O)c(OCC(=O)Nc2ccc3cc[nH]c3c2)co1
EOS250	Cc1cc(=O)c(OCC(=O)Nc2nc(-c3cccnc3)cs2)co1
EOS177	CC(C)CNC(=O)c1ccc(N2CCCCS2(=O)=O)cc1Cl
EOS251	COc1ccc(NC(=O)COc2coc(C)cc2=O)cn1
EOS334	CN(C)C(CNS(=O)(=O)c1ccc(N2C(=O)CCC2=O)cc1)c1ccc2c(c1)OCO2.Cl
EOS335	Cl.O=C(Cc1ccc(F)cc1)NCC(c1ccc2c(c1)OCO2)N1CCCC1
EOS252	Cc1cc(=O)c(OCC(=O)Nc2cccc3c2ccn3C)co1
EOS336	Cl.O=C(CCc1ccccc1)NCC(c1ccc2c(c1)OCO2)N1CCCC1
EOS253	COCCNC(=O)c1cc2c(OC)ccc(OC)c2n1C
EOS178	COCCNC(=O)c1ccc(N2CCCCS2(=O)=O)cc1Cl
EOS254	COc1ccc(-c2noc(CCCN)n2)cc1.Cl
EOS337	CC(C)C(=O)NCC(c1ccc2c(c1)OCO2)N1CCOCC1.Cl
EOS338	COc1ccc(S(=O)(=O)NCC(c2ccc3c(c2)OCO3)N2CCOCC2)cc1OC.Cl
EOS255	COc1ccc(CCNC(=O)CN2C(=O)[C@@H]3CCCN3C(=O)c3ccccc32)cc1OC
EOS179	COCCCNC(=O)c1ccc(N2CCCCS2(=O)=O)cc1Cl
EOS256	O=C(CN1C(=O)[C@@H]2CCCN2C(=O)c2ccccc21)NCCc1ccccc1
EOS257	Cn1ccnc1C(=O)c1cccc(NC(=O)[C@H](c2ccccc2)n2cnnn2)c1
EOS339	COc1ccc(N2C(=O)CCC2=O)cc1S(=O)(=O)Nc1cccc(NC(C)=O)c1
EOS340	COc1ccc(-c2c3c(=O)n(C)c(=O)n(C)c3cn2CCCN(C)C)cc1
EOS180	O=C(NCCN1CCOCC1)c1ccc(N2CCCCS2(=O)=O)cc1Cl
EOS341	COc1ccc(NC(=O)C2CC(=O)Nc3c(-c4ccccc4OC)cnn32)cc1
EOS342	CC(C)NC(=O)CNC(=O)C1CC(=O)N(c2ccccc2)C1
EOS343	CC(C)CCNC(=O)CNC(=O)C1CC(=O)N(c2ccccc2)C1
EOS258	COc1ccccc1-c1ccc(=O)n(CC(=O)NCc2ccccc2)n1
EOS259	Cc1noc(C)c1CC(=O)NCC1CCCO1
EOS260	Cc1cc(O)cc(=O)n1CCCC(=O)Nc1ccc2c(c1)C(=O)N1CCC[C@H]1C(=O)N2
EOS261	Cc1noc(C)c1CNC(=O)C[C@@H]1NC(=O)c2ccccc2NC1=O
EOS344	O=C(NCC(=O)N1CCN(c2ccccc2)CC1)C1CC(=O)N(c2ccccc2)C1
EOS181	CN(C)CCCNC(=O)c1cc(N2CCCCS2(=O)=O)ccc1Cl
EOS345	O=C(NCC(=O)N1CCN(c2ccc(F)cc2)CC1)C1CC(=O)N(c2ccccc2)C1
EOS346	COc1ccc(Nc2nc(N3CCCC3)c3cnn(C)c3n2)cc1OC
EOS262	COc1ccc2c(C)c(CC(=O)Nc3ccc4c(c3)C(=O)N3CCC[C@H]3C(=O)N4)c(=O)oc2c1OC
EOS263	O=C(CCc1ccc2c(c1)CCO2)Nc1ccc2c(c1)C(=O)N1CCC[C@H]1C(=O)N2
EOS347	COc1cc2c(cc1OC)-c1c(c(C(=O)NC(C)C)nn1C)C2
EOS182	COc1ccc(N2C(=O)CCC2=O)cc1S(=O)(=O)N1CCCc2ccccc21
EOS348	COc1cc2c(cc1OC)-c1c(c(C(=O)NC3CCS(=O)(=O)C3)nn1C)C2
EOS349	COc1cc2c(cc1OC)-c1c(c(C(=O)NCc3cccnc3)nn1C)C2
EOS264	O=C(Nc1ccc2c(c1)C(=O)N1CCC[C@H]1C(=O)N2)c1n[nH]c2c1CCC2
EOS183	CC(C)C(=O)NCCc1csc(-c2cccnc2)n1
EOS367	O=c1[nH]c(=O)n(Cc2ccccc2)c2nccc(-c3ccco3)c12
EOS350	COc1cc2c(cc1OC)-c1c(c(C(=O)N3CCSCC3)nn1C)C2
EOS351	COc1cc2ncn(CCC(=O)NC(C)c3ccccc3)c(=O)c2cc1OC
EOS368	COc1cc(CCNC(C)=O)c(NC(=O)c2cc(OC)c(OC)c(OC)c2)cc1OC
EOS352	CN(C)CCNC(=O)c1cccc(N2CCCCS2(=O)=O)c1
EOS448	O=C(NCCN1CCOCC1)c1nnc(Cc2ccc3c(c2)OCO3)o1
EOS353	O=C(Nc1ccccc1C(=O)Nc1ccccn1)c1ccncc1
EOS354	COc1cc(N)ccc1NC(=O)c1ccco1
EOS369	COc1ccc(-n2nc(C(C)=O)c(C(C)=O)c2C)cc1OC
EOS370	Nc1c(C(=O)Nc2ccc3c(c2)OCCO3)sc2ncccc12
EOS371	CN1CCN(C(=O)c2cc(-c3ccccn3)nc3ccccc23)CC1
EOS372	COc1cc(C(=O)Nc2noc3ncccc23)cc(OC)c1OC
EOS355	COc1ccc(C2CC(=O)N(n3c(C)cc(C)c(C#N)c3=O)C3=C2C(=O)CCC3)cc1OC
EOS356	COc1cccc(-c2cn3c4c(=O)n(C)c(=O)n(C)c4nc3n2CCCCO)c1
EOS449	COc1ccc(OC)c(NS(=O)(=O)c2ccc3oc(=O)c4ncn(C)c4c3c2)c1
EOS357	COc1ccc(C2NC(=O)N(C)C3=C2C(=O)N(c2ccc(C)c(C)c2)C3)cc1
EOS373	CC(=O)c1cccc(OCC(=O)N2CC(=O)Nc3ccccc32)c1
EOS374	O=C(Nc1ccc(F)cc1)c1cnc2ccc(F)cc2c1O
EOS375	COc1ccc(-c2nncn2C)cc1OC.O=[N+]([O-])O
EOS376	COc1cc(C/C(N)=N/O)c(OC)c2c1OCO2
EOS358	COc1cc(C(=O)NN2C(=O)OC(C)(C)C2(C)O)cc(OC)c1OC
EOS450	COc1cccc(NS(=O)(=O)c2c(C)nc3sc4ccccc4n3c2=O)c1
EOS359	COc1ccccc1OCc1nc(-c2ccncc2)no1
EOS360	COc1ccc(C(=O)Nc2nc(=O)c3cc(OC)c(OC)cc3[nH]2)cc1
EOS377	COc1ccc2[nH]cc(C(=O)CC#N)c2c1
EOS378	CCn1cc(C(=O)Nc2cccnc2)c(=O)c2cc(OC)ccc21
EOS361	COc1cc(C(=O)Nc2cccc(S(=O)(=O)NC3CC3)c2)cc(OC)c1OC
EOS379	COc1cc(C2C(C(=O)c3ccc4c(c3)OCCO4)=C(O)C(=O)N2CCCn2ccnc2)cc(OC)c1OC
EOS362	CCOc1cc(-c2nnn(CC(=O)Nc3ccc(C(C)=O)cc3)n2)ccc1OC
EOS380	CC(C)c1nn2c(=O)c(NC(=O)c3ccc(Cl)cc3)cnc2s1
EOS451	O=C(c1ccco1)N1CCN(S(=O)(=O)c2ccc(-n3[nH]c(=O)c4ccccc4c3=O)cc2)CC1
EOS381	CCc1ccccc1NC(=O)CC1SCCNC1=O
EOS382	COc1ccc(C2CC(=O)c3cnc(N4CCN(CCO)CC4)nc3C2)cc1
EOS363	COc1cc(C2CC(=O)Nc3ccsc32)ccc1O
EOS364	COc1cccc(C(=O)/N=c2\nc3cccc(C)n3s2)c1
EOS365	COc1ccc(C2=NOC(Cc3cc(OC)c4c(c3OC)OCO4)C2)cc1
EOS366	Cc1ccn(-c2ccc(NC(=O)c3ccccn3)cc2)n1
EOS383	O=C1CC(C(=O)Nc2ccc3c(c2)OCO3)SC(Nc2ccccc2)=N1
EOS384	Cc1cc(C)cc(NC(=O)CC2C(=O)NCCN2C(=O)c2cccs2)c1
EOS452	COc1ccc(CC(=O)Nc2cc3c(cc2N2CCCC2)n(C)c(=O)n3C)cc1
EOS385	COc1ccccc1-c1ccnc2c1c(=O)n(C)c(=O)n2C
EOS386	Cc1nc2n(n1)C(C(=O)Nc1ccc3c(c1)OCCO3)CC(=O)N2
EOS550	Cn1nc(N2CCC(NS(=O)(=O)c3ccc(Cl)s3)C2)ccc1=O
EOS551	Cc1ccc(F)cc1S(=O)(=O)NC1CCCN(c2ccc(=O)[nH]n2)C1
EOS387	COCCCN1CN=C(NS(=O)(=O)c2ccc(NC(C)=O)cc2)NC1
EOS552	CCn1nc(N2CCCC(NC(=O)C3(c4ccccc4)CCCC3)C2)ccc1=O
EOS453	Cc1cc2c(cc1NC(=O)c1ccccc1C)n(C)c(=O)n2C
EOS553	CC(C)(C)c1cccc(NC(=O)CC2CCCN(c3cn[nH]c(=O)c3)C2)c1
EOS388	O=C(CC1C(=O)OCCN1C1CCCCC1)Nc1ccccc1
EOS389	COc1ccc(C(=O)N2CCn3c2nc2ccccc2c3=O)cc1
EOS554	CN1CCN(CC2CCC3(CCN(S(=O)(=O)c4ccc(F)cc4F)CC3)O2)CC1
EOS390	COc1ccc(C(=O)Nc2cnc3sc4cc(F)ccc4n3c2=O)cc1
EOS454	CCNc1c(NC(=O)c2cc(Cl)ccc2OC)c(=O)oc2ccccc12
EOS391	CCc1nn2c(=O)c(NC(=O)c3ccccc3OC)cnc2s1
EOS392	COc1ccc(C(=O)Nc2cnc3ccc(C)cn3c2=O)cc1OC
EOS555	CN1CCc2nnc(C3CCN(C(=O)Nc4cc(F)ccc4F)C3)n2CC1
EOS556	CNC(=O)N1CC2(CCCCC2)CC1COCc1ccccc1
EOS455	Cc1ccccc1OCC(=O)Nc1c(O)c2ccccc2oc1=O
EOS557	O=S(=O)(c1cccs1)N1CCC(N2CC(F)(F)C[C@H]2COc2cccnc2)CC1
EOS558	Cc1cc(C(=O)N2CCC(OC3CCN(c4ccccc4)C3=O)CC2)nn1C
EOS393	Cc1n[nH]c(=O)c2nn(-c3ccc(Cl)cc3)c(C)c12
EOS394	O=C(C1COc2ccccc2O1)N1CCc2ccccc21
EOS395	COc1ccc(N2CC(c3nnc(N)o3)CC2=O)cc1
EOS559	Cc1ccc(NC(=O)[C@H]2O[C@@H]3OC(C)(C)O[C@@H]3[C@H]3OC(C)(C)O[C@@H]23)cc1F
EOS456	CC(=O)Nc1ccccc1Sc1nc2c(c(=O)n(C)c(=O)n2C)n1C
EOS560	COc1ccc(OC)c(-n2c(=O)c(C#N)cc3c(=O)n4cccc(C)c4nc32)c1
EOS561	COCCN1CCn2c(nc3cc(NC(=O)COc4ccc(OC)cc4)ccc32)C1
EOS396	COc1ccccc1-n1cc(C(=O)NCC(=O)N2CCN(c3ccccc3)CC2)c2ccccc2c1=O
EOS397	CCn1cc(C(=O)N2CCN(c3ccc(C(C)=O)cc3)CC2)c2cc(OC)c(OC)cc2c1=O
EOS457	COc1ccc(S(=O)(=O)Nc2cc3c(cc2SC(C)C)n(C)c(=O)n3C)cc1
EOS398	Cc1ccccc1N(C)C(=O)c1cn(C)c(=O)c2ccccc12
EOS399	CCC(C)N(CCNC(=O)Nc1cn(C)c(=O)c2ccccc12)Cc1ccco1
EOS562	COc1ccc(S(=O)(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1
EOS563	CCC(CC)C(=O)Nc1noc2ccccc12
EOS564	CNC(=O)CCc1nc(-c2ccccc2Cl)no1
EOS565	CN1CCN(c2oc(-c3ccco3)nc2S(=O)(=O)c2ccccc2)CC1
EOS400	CCCN(CCC)CCNC(=O)CNC(=O)c1nn(-c2ccc(OC)cc2)c(=O)c2ccccc12
EOS401	CC(C)Cc1ccc(S(=O)(=O)N2CCCC(C)C2)cc1
EOS458	O=C(Nc1c(N2CCCC2)c2ccccc2oc1=O)c1cccc(F)c1
EOS402	CCCCN(CC)CCNC(=O)Cn1cnc2sc(C)c(S(=O)(=O)N3CCC(C)CC3)c2c1=O
EOS566	CC(=O)Nc1ccc2c(c1)nc(CCNC(=O)c1ccco1)n2C
EOS567	CCCCOc1ccc(C2c3c(-c4ccccc4O)n[nH]c3C(=O)N2CCO)cc1
EOS459	CC(C)c1ccc(CNC(=O)CN2CCN(Cc3ccc(F)cc3)C2=O)cc1
EOS568	CCc1ccccc1N1CC(=O)C(c2nc3ccccc3[nH]2)=C1N
EOS569	CCN(CC)CCNC(=O)c1ccc(N2CC(=O)C(c3nc4ccc(C)cc4[nH]3)=C2N)cc1
EOS403	COCCN1C(=O)c2ccccc2C(C(=O)N2CCN(c3ccccn3)CC2)C1c1ccc(F)cc1
EOS404	O=C(CSc1nc2c(cnn2-c2ccc(F)cc2)c(=O)[nH]1)N1CCCCC1
EOS405	Cc1cccc(C)c1Nc1nnc(C(C)(C)C)c(=O)[nH]1
EOS570	NC(=O)c1ccc(N2CC(=O)C(c3nc4ccccc4s3)=C2N)cc1
EOS406	CCSc1nc2c(c(=O)[nH]1)C(c1cccc(OC)c1)C1=C(CCCC1=O)N2
EOS460	COc1cc(C(=O)NCc2nnc(SCC(=O)N3CCOCC3)o2)cc(OC)c1OC
EOS407	CSc1nc2c(c(=O)[nH]1)C(c1ccc(N(C)C)cc1)C1=C(CC(C)(C)CC1=O)N2
EOS408	CCc1ccc2nc(N3CCC(C(=O)NCCN(CC)CC)CC3)sc2c1
EOS571	COc1ccc(OC)c(N2CC(=O)C(c3nc4ccccc4n3C)=C2N)c1
EOS572	Cc1cc(C)c2oc(C(=O)Nc3cccnc3)cc(=O)c2c1
EOS573	Cc1cc2oc(C(=O)NCc3ccncc3)cc(=O)c2cc1C
EOS461	CCc1ccccc1NC(=O)Cn1nnc(C(=O)NCc2ccc(OC)cc2)c1N
EOS574	Cc1ccc2oc(C(=O)N(Cc3ccco3)C3CCS(=O)(=O)C3)cc(=O)c2c1
EOS575	CCOc1ccc(C(=O)Nc2onc3c2CCCC3)cc1
EOS409	CCN(CCCNC(=O)CCS(=O)(=O)c1cc2c(cc1Br)CCN2C(C)=O)c1ccccc1
EOS410	CCC(=O)N1CCc2cc(Br)c(S(=O)(=O)NCCCN3CCCCC3)cc21
EOS411	COc1ccccc1-n1c(SCC(=O)Nc2cc(C)on2)nc2c(c1=O)SCC2
EOS576	Cc1nonc1NC(=O)COc1ccc(C(C)(C)C)cc1
EOS412	CC(NC(=O)C(C)(C)C)c1nc2ccccc2[nH]1
EOS577	COc1ccccc1N1C(=O)N(c2ccccc2OC)C2CS(=O)(=O)CC21
EOS462	CCN(CC)C(=O)c1c[nH]c2ccc(S(=O)(=O)Nc3cccc(SC)c3)cc2c1=O
EOS578	CCN(CC)c1cc(=O)n2c(-c3ccc(C)cc3)csc2n1
EOS579	CCOc1ccc(-c2noc(-c3ccco3)n2)cc1OCC
EOS413	CCCCn1c(CCNC(=O)CCC)nc2ccccc21
EOS414	CC(=O)NC1=NN(C(C)=O)C(C)(c2ccc(C)cc2)S1
EOS415	CC(C)OCCCNC(=O)c1ccc2c(=O)n(CCc3ccccc3)c(=O)[nH]c2c1
EOS580	COc1cccc(-c2noc(C(C)Oc3ccccc3)n2)c1
EOS463	CCCCN(C)CCCNC(=O)c1ccc(N2CCCC2=O)cc1
EOS581	COc1cc(OC)c2c(C)c(CC(=O)N3CCCCC3)c(=O)oc2c1
EOS582	Cc1c(CC(=O)NCc2ccccc2)c(=O)oc2c(C)c(O)ccc12
EOS416	COc1cc2c(=O)n(CCC(=O)NCC3CCCO3)c(=O)n(CC(=O)Nc3ccc(C)cc3)c2cc1OC
EOS417	COCCCNC(=O)C1c2cc(OC)c(OC)cc2C(=O)N(C)C1c1ccc(SC)cc1
EOS583	Cc1coc2cc3oc(=O)c(CCC(=O)N4CCOCC4)c(C)c3cc12
EOS464	CC1CCN(C(=O)C2CCCN(S(=O)(=O)c3cccc4nsnc34)C2)CC1
EOS584	CCN(Cc1cc(=O)oc2ccc(OC)cc12)c1ccccc1
EOS585	CCc1nonc1NC(=O)c1ccc(Cl)cc1
EOS418	Cn1ncc2c(=O)n(CC(=O)Nc3ccc(F)cc3)cnc21
EOS419	O=c1oc2ccc(Br)cc2cc1-c1csnn1
EOS420	COc1cccc(-n2nnc(C(N)=O)c2C)c1
EOS586	COc1cc(C(=O)N2CCCCC2CCN2CCCCCC2)cc(OC)c1OC.Cl
EOS421	Cc1ccc(Cn2c(=O)c3ccc(C(=O)NC(C)C)cc3n3c(=O)[nH]nc23)cc1
EOS587	Cc1cc(C)n2nc(NC(=O)c3ccccc3)nc2n1
EOS465	COc1cc(NC(=O)c2cccc3c2C(=O)N(Cc2cccnc2)C3)cc(OC)c1OC
EOS588	C#CCn1c(C2CC(=O)N(Cc3cccs3)C2)nc2ccccc21
EOS589	COc1ccc(S(=O)(=O)N2CCC(Oc3ccc4c(c3)OCO4)CC2)cc1OC
EOS422	O=c1c2[nH]c3ccccc3c2ncn1Cc1ccc(F)cc1
EOS423	COc1ccc(-n2nnc3c(=O)[nH]cnc32)cc1
EOS424	CCNC(=O)c1ccc(Nc2nn3c(=O)c4ccccc4nc3s2)cc1
EOS590	Cc1ccc2[nH]cc(NC(=O)N3CCN(c4cccc(Cl)c4)CC3)c(=O)c2c1
EOS425	COCCNC(=O)CCc1nc2ccccc2nc1O
EOS466	COc1ccc(N2Cc3cccc(C(=O)N4CCN(C(=O)c5ccco5)CC4)c3C2=O)cc1
EOS426	CC(C)(C)S(=O)(=O)c1ccc2nn(CC(=O)Nc3ccc(Br)cc3)c(=O)n2n1
EOS427	CCOc1ccc(NC(=O)c2cnn(C(=O)c3ccccc3)c2N)cc1
EOS591	COc1cc(NC(=O)Cn2nnnc2-c2ccccc2F)cc(OC)c1OC
EOS592	CCNC(=O)c1nn(-c2ccccc2F)nc1CO
EOS593	CCOc1ccc(-n2nc(CO)c(C(=O)NCC3CCCO3)n2)cc1
EOS428	COc1ccc(S(=O)(=O)Nc2ccccc2Br)cc1OC
EOS594	COc1ccc(OCC(=O)N(Cc2ccco2)Cc2ccc(C)o2)cc1
EOS429	CCOc1ccc(CNC(=O)CCn2c(=O)oc3ccccc32)cc1
EOS467	COc1ccc(NC(=O)C(CC(C)C)NS(=O)(=O)c2ccc3c(c2)CCN3C(C)=O)cc1
EOS430	COc1ccc(NC(=O)c2ccc(NC(=O)CCS(=O)(=O)c3cccs3)cc2)cc1OC
EOS431	CN(C(=O)c1cc(-c2ccc(O)cc2)on1)c1ccccc1
EOS595	CCOc1ccccc1NC(=O)c1nn(-c2ccccc2)ccc1=O
EOS596	Cc1cccc(Cn2c(SCC(O)CO)nc3c2c(=O)[nH]c(=O)n3C)c1
EOS597	COc1ccccc1C(CNC(=O)c1cccs1)N(C)C.Cl
EOS432	COc1cccc(-c2cc(C(=O)N3CCCCC3C)no2)c1
EOS468	CC(CCc1ccccc1)NC(=O)CCNS(=O)(=O)c1ccc2c(c1)CCC(=O)N2
EOS433	COc1ccc(-c2cc(C(=O)Nc3cc(OC)c(OC)c(OC)c3)no2)cc1OC
EOS434	Cc1c(NC(=O)c2cc(-c3ccc4c(c3)OCO4)on2)c(=O)n(-c2ccccc2)n1C
EOS598	CCOc1ccc(N(C(=O)c2ccncc2)S(=O)(=O)c2ccc3c(c2)n(C)c(=O)n3C)cc1
EOS599	COc1ccccc1C(=O)N(Cc1ccco1)S(=O)(=O)c1ccc2c(c1)n(C)c(=O)n2C
EOS600	CC(C)CC(=O)N(Cc1ccccc1)S(=O)(=O)c1ccc2c(c1)oc(=O)n2C
EOS435	CCN(CC)CCCNC(=O)c1cc(-c2cccc(Cl)c2)on1
EOS469	CCOc1ccc([C@H]2N(c3ccc(OC)cc3)C(=O)[C@@H]3CCCN32)cc1OC
EOS436	N#Cc1ccc(NC(=O)c2cc(-c3ccco3)on2)cc1
EOS437	CSc1ccccc1NC(=O)c1cc(C)on1
EOS438	CC(C)Cc1cc(C(=O)Nc2cccc(O)c2)no1
EOS601	Cc1ccc(-c2nc3nc(C)cc(NCCO)n3n2)cc1
EOS602	Cc1cccc(-c2noc(C(C)NC(=O)c3ccncc3)n2)c1
EOS603	Cc1ccccc1-c1noc(CNS(=O)(=O)c2ccccc2)n1
EOS470	CN(CC(=O)NCCN1CCN(Cc2ccccc2)CC1)S(=O)(=O)c1cccc2nsnc12
EOS604	CCC(C)NC(=O)c1ccc2c(c1)CCN2S(=O)(=O)c1ccccc1
EOS605	CS(=O)(=O)N1CCCc2cc(C(=O)N3CCN(c4ccccc4)CC3)ccc21
EOS439	CN(C(=O)Cn1c(=O)n(CCCC(=O)NCc2ccc3c(c2)OCO3)c(=O)c2sccc21)c1ccccc1
EOS440	CC(=O)Nc1ccc2nc3c(=O)n(C)c(=O)n(C)c3nc2c1
EOS441	COc1ccc(OC)c(NC(=O)CSC2=NN3CCCC(=O)N=C3S2)c1
EOS606	O=C(CN1C(=O)c2ccccc2S1(=O)=O)Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1
EOS471	CCc1ccccc1NS(=O)(=O)c1ccc2c(c1)CC(=O)N2
EOS607	CN(C)CCNC(=O)c1c(-c2ccccc2)c(-c2ccccc2)nn(C)c1=O
EOS608	Cc1ccc(-c2nsc(NC(=O)c3ccco3)n2)cc1
EOS442	COc1ccc(N(C)C(=O)C2CCN(S(=O)(=O)c3cc4c(cc3Br)CCN4C(C)=O)CC2)cc1
EOS443	COc1ccc(N(C)C(=O)Cn2cc(S(=O)(=O)N3CCN(c4ccccc4F)CC3)c3ccccc3c2=O)c(OC)c1
EOS609	CCCCC(=O)Nc1nonc1-c1ccc(OC(C)C)cc1
EOS610	CCSc1nc(=O)c2c(n1C)NC(=O)CC2c1ccc(OC(C)C)cc1
EOS444	COc1cc2c(c(OC)c1OC)C(c1ccccc1F)CC(=O)N2
EOS472	COc1ccc(N(CC(=O)N2CCN(C(=O)c3ccco3)CC2)S(=O)(=O)c2c(C)nn(C)c2C)cc1
EOS445	COc1cccc(C2CC(=O)NC3=C2C(=O)CC(C)(C)C3)c1OC(C)C
EOS446	CCCOc1ccc(C2CC(=O)NC3=C2C(=O)CCC3)cc1OC
EOS447	CC1Cc2nc(SCC(=O)N3CCOCC3)n(-c3ccccc3)c(=O)c2S1
EOS611	COCCNCc1ccc2c(c1)n(C)c(=O)n2C.Cl
EOS612	CC(=O)N(C)Cc1nc2ccccc2n1CC(=O)N(c1ccccc1)C(C)C
EOS613	CSc1nc(C)cc(Nc2ccc(S(N)(=O)=O)cc2)n1
EOS473	COc1ccc(N(CC(=O)Nc2cc(OC)ccc2OC)S(=O)(=O)c2c(C)noc2C)cc1
EOS614	CC(=O)Nc1nonc1-c1nnc(SCC(=O)Nc2ccc(Cl)cc2)n1C
EOS615	CCOc1ccc2c(c1)cc(C(=O)NC(C)C)n2C
EOS616	CC(=O)Nc1nnc(C2CC(=O)N(c3ccc(C)c(Cl)c3)C2)s1
EOS631	COc1ccc(CC(=O)NCc2csc(C)n2)cc1
EOS632	Cc1nc(CCNC(=O)c2ccc(F)cc2)cs1
EOS633	O=C(NCc1ccccc1)c1[nH]cnc1C(=O)N1CCN(Cc2ccccc2)CC1
EOS617	O=C1CC(C(=O)N2CCN(c3ccccc3)CC2)CN1CCc1c[nH]c2ccc(F)cc12
EOS634	CCOc1cccc(C(=O)N(Cc2ccco2)c2ccccn2)c1
EOS474	CC(C)N(CCNC(=O)c1cn(C)c2ccc(S(=O)(=O)N3CCOCC3)cc2c1=O)Cc1ccccc1
EOS635	COc1ccc(OCC(=O)N(Cc2cccs2)c2ccccn2)cc1
EOS636	Cc1ccc(CN(C(=O)Nc2ccccc2)c2ccccn2)o1
EOS618	CCn1c(CN2CCN(S(C)(=O)=O)CC2)nc2cc(NC(=O)CC(C)C)ccc21
EOS619	Cn1c(CN2CCOCC2)nc2cc(NC(=O)C3CCCCC3)ccc21
EOS620	CCN(CC)S(=O)(=O)c1cc(-c2n[nH]c(=O)c3c2CCCC3)ccc1C
EOS621	CC12CN(C(=O)c3ccco3)CC(C)(CN(C(=O)c3ccco3)C1)C2=O
EOS637	CCCOc1ccc(C(=O)N2CCN(CCc3ccccn3)CC2)cc1.Cl
