Protein ID,Recursion Step Done,Ligand Description,Binding Affinity (kcal/mol),Number of clashes,Strain Energy,Confidence Score,Rank of sdf,_timestamp,_runtime,_step
AF-A0A0G2JLQ3-F1-model_v3,1/5,null,-3.068689346593124,5,5.073947715093553,-1.55,rank1_confidence-1.55,1711836701.8308978,19.433955907821655,8
AF-B7ZC32-F1-model_v3,1/5,null,5.4987115969921785,33,5.501551174568391,-2.47,rank1_confidence-2.47,1711852184.0307856,42.72864747047424,8
AF-Q6T4P5-F1-model_v3,1/5,null,-1.8194805895665778,8,4.859088967981847,-2.12,rank1_confidence-2.12,1711911761.175107,31.174633979797363,8
AF-Q9Y3I1-F1-model_v3,1/5,null,-1.8394297894987086,8,8.208596879648823,-1.83,rank1_confidence-1.83,1712001629.2567945,27.115357398986816,8
AF-Q13434-F1-model_v3,1/5,null,68.1920479117176,51,6.184709566676219,-4.1,rank1_confidence-4.10,1711893669.6750753,26.10758137702942,8
AF-A0A140T8X8-F1-model_v3,4/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-A0A140T8X8-F1-model_v3/rank1_confidence-0.37.sdf,-2.366150988108177,2,8.878351950011421,-0.23,rank1_confidence-0.23,1711838098.3836234,19.655420303344727,8
AF-P0DO92-F1-model_v3,1/5,null,-1.961618546716846,4,8.765050902229063,-2.16,rank1_confidence-2.16,1711871857.7638414,25.25105333328247,8
AF-Q8NGB9-F1-model_v3,1/5,null,82.42897321087403,35,11.409349221560817,-1.43,rank1_confidence-1.43,1711928836.512178,20.05688500404358,8
AF-P15621-F1-model_v3,1/5,null,-4.951397865457854,9,5.9132599832138055,-1.25,rank1_confidence-1.25,1711874501.29529,34.17272400856018,8
AF-O43423-F1-model_v3,3/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-O43423-F1-model_v3/rank1_confidence-0.73.sdf,-2.063744091474126,2,6.2436567015731725,-0.92,rank1_confidence-0.92,1711859162.7258105,13.09298062324524,8
AF-P82675-F1-model_v3,1/5,null,-1.1701272165672565,20,7.100039532013255,-1.27,rank1_confidence-1.27,1711887322.6838105,24.91006851196289,8
AF-P41212-F1-model_v3,1/5,null,0.32318690886596146,55,7.890912835668317,-2.28,rank1_confidence-2.28,1711881681.8505049,25.443827867507935,8
AF-Q496J9-F1-model_v3,1/5,null,49360.4741725884,58,7.330766204457831,-2.29,rank1_confidence-2.29,1711901960.8237138,42.26188087463379,8
AF-Q9H9J2-F1-model_v3,1/5,null,-2.8218809733714436,1,4.990686276064949,-2.88,rank1_confidence-2.88,1711958839.7220385,21.11557960510254,8
AF-Q5JTZ5-F1-model_v3,1/5,null,-2.2577060032521317,1,7.569256335330451,-2.55,rank1_confidence-2.55,1711904381.2439096,16.77089262008667,8
AF-C9JTQ0-F1-model_v3,1/5,null,17.68422069874807,42,4.909338209403074,-2.03,rank1_confidence-2.03,1711853367.612542,67.89491295814514,8
AF-Q8WWR9-F1-model_v3,1/5,null,-1.90264872916709,9,5.800798901949406,-2.28,rank1_confidence-2.28,1711934192.8498647,13.043794631958008,8
AF-Q9BYD9-F1-model_v3,1/5,null,0.027424939532420756,33,7.631028956261076,-0.38,rank1_confidence-0.38,1711952944.8246262,21.536197185516357,8
AF-A0A7I2V3D3-F1-model_v3,1/5,null,-4.989772915291428,17,9.69065773740401,-1.04,rank1_confidence-1.04,1711841660.2695181,22.223896026611328,8
AF-Q96ST8-F1-model_v3,1/5,null,11.331982251145881,21,4.370658246079643,-3.32,rank1_confidence-3.32,1711947059.015314,39.471019983291626,8
AF-O43187-F1-model_v3,1/5,null,15.879168018526082,79,10.052963320851504,-2.29,rank1_confidence-2.29,1711858641.59749,28.915482997894287,8
AF-Q8IZP9-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q8IZP9-F1-model_v3/rank1_confidence-0.46.sdf,-5.949558890317812,9,6.660470392902511,-0.97,rank1_confidence-0.97,1711922670.971474,23.62098002433777,8
AF-Q8TC26-F1-model_v3,1/5,null,-2.983548382645013,18,7.811229737475969,-1.21,rank1_confidence-1.21,1711931278.0453293,19.13779640197754,8
AF-O00294-F1-model_v3,4/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-O00294-F1-model_v3/rank1_confidence-1.29.sdf,-4.398692531421358,5,6.814912062401817,-1.58,rank1_confidence-1.58,1711855104.3875446,17.57085871696472,8
AF-B6A8C7-F1-model_v3,1/5,null,50.523005530711096,28,6.8885521758152635,-2.06,rank1_confidence-2.06,1711851940.555055,17.675257921218872,8
AF-Q9Y261-F1-model_v3,1/5,null,-0.7247236932870414,31,6.952676633341753,-2.56,rank1_confidence-2.56,1712000529.2252383,23.91294240951538,8
AF-P17152-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-P17152-F1-model_v3/rank1_confidence-1.42.sdf,-3.627545650166602,11,5.890905627796116,-1.68,rank1_confidence-1.68,1711875136.897916,16.029905080795288,8
AF-Q9H4P4-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q9H4P4-F1-model_v3/rank1_confidence-1.32.sdf,-2.4356900467896216,5,7.327188510421635,-2.49,rank1_confidence-2.49,1711957188.7342734,17.629737377166748,8
AF-Q86XQ3-F1-model_v3,1/5,null,9.04415632264115,24,6.9586504554289235,-2.02,rank1_confidence-2.02,1711919586.209987,21.631115913391113,8
AF-C9JPN9-F1-model_v3,1/5,null,4464.33791721962,71,6.255285439531917,-3.0,rank1_confidence-3.00,1711853208.9654312,26.368839263916016,8
AF-Q92681-F1-model_v3,1/5,null,9.182059584905831,38,5.888591010601004,-1.97,rank1_confidence-1.97,1711936671.1861799,30.851504802703857,8
AF-Q86YV6-F1-model_v3,1/5,null,-7.385591595748926,23,8.406817443040666,-0.54,rank1_confidence-0.54,1711920028.8785396,23.085904598236084,8
AF-P61916-F1-model_v3,1/5,null,-6.48109878450656,5,6.059669062714946,-0.79,rank1_confidence-0.79,1711885463.5322046,16.353203535079956,8
AF-Q9BX67-F1-model_v3,1/5,null,-2.8004045843732497,4,9.421067485472875,-0.88,rank1_confidence-0.88,1711952064.1450539,19.861868858337402,8
AF-O75112-F1-model_v3,1/5,null,-3.951696289814404,7,6.4708108180881965,-0.51,rank1_confidence-0.51,1711861732.7306826,34.5798397064209,8
AF-Q4ZIN3-F1-model_v3,1/5,null,-3.5477007520687174,2,8.70646673353454,-1.7,rank1_confidence-1.70,1711902679.8458872,31.98027515411377,8
AF-Q6ZTR6-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q6ZTR6-F1-model_v3/rank1_confidence-0.99.sdf,-1.3026000421559583,2,6.942354455943587,-0.92,rank1_confidence-0.92,1711914577.244746,12.054390907287598,8
AF-Q8TEV8-F1-model_v3,4/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q8TEV8-F1-model_v3/rank1_confidence-1.28.sdf,-0.8287894375748305,20,7.857160050434899,-1.55,rank1_confidence-1.55,1711932885.806998,12.662130117416382,8
AF-Q5H9B9-F1-model_v3,1/5,null,-1.6896261780256654,4,7.572470824834397,-2.12,rank1_confidence-2.12,1711903946.4296403,26.759538412094116,8
AF-O97980-F1-model_v3,1/5,null,-1.083988564632182,6,8.264162617834927,-0.92,rank1_confidence-0.92,1711865911.0417628,11.236973762512207,8
AF-Q09470-F1-model_v3,1/5,null,-2.5957679350737477,3,5.62955785537676,-2.84,rank1_confidence-2.84,1711891255.747595,27.89584708213806,8
AF-Q96MU8-F1-model_v3,1/5,null,-3.85554201678027,23,9.148556919041027,-1.83,rank1_confidence-1.83,1711944132.2005208,28.17521572113037,8
AF-P02724-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-P02724-F1-model_v3/rank1_confidence-1.44.sdf,-0.2507631734223118,0,8.556595881374605,-1.82,rank1_confidence-1.82,1711867112.0902195,15.356649398803711,8
AF-P0DN25-F1-model_v3,1/5,null,1658.260068268638,49,4.408591600666,-1.74,rank1_confidence-1.74,1711871761.2761962,21.66827416419983,8
AF-Q96JG6-F1-model_v3,1/5,null,-2.0853004678081435,41,12.188747126688199,-0.64,rank1_confidence-0.64,1711942240.8097382,44.3074152469635,8
AF-P18847-F1-model_v3,1/5,null,1.2776919881265232,17,7.89037837658212,-1.43,rank1_confidence-1.43,1711875567.2281148,16.86088275909424,8
AF-Q5TGS1-F1-model_v3,1/5,null,-3.2652896941548653,7,7.795349314504108,-1.73,rank1_confidence-1.73,1711906516.2038126,15.969904661178589,8
AF-Q9NWH2-F1-model_v3,1/5,null,-2.330815771841926,10,3.9255650723268616,-2.35,rank1_confidence-2.35,1711965669.061767,38.93282508850098,8
AF-Q9UBP4-F1-model_v3,1/5,null,135.41154403755496,39,7.305271179926834,-1.38,rank1_confidence-1.38,1711988562.1576295,68.14952659606934,8
AF-Q96M66-F1-model_v3,1/5,null,-0.9562286383224478,3,10.061729057019122,-2.07,rank1_confidence-2.07,1711943553.686941,16.866294860839844,8
AF-Q9H4M7-F1-model_v3,1/5,null,7.449213993820599,44,5.9538206965490446,-2.78,rank1_confidence-2.78,1711957142.9373333,32.809375286102295,8
AF-Q6ZV77-F1-model_v3,1/5,null,-2.050912893810777,3,9.892334051563623,-1.12,rank1_confidence-1.12,1711914777.2481883,15.775703191757202,8
AF-Q9Y4U1-F1-model_v3,1/5,null,12.062779387941335,29,12.198799114375944,-1.82,rank1_confidence-1.82,1712002147.700286,19.85518193244934,8
AF-Q86YT6-F1-model_v3,1/5,null,-3.389790832270513,14,6.779207625522204,-2.47,rank1_confidence-2.47,1711920037.0619802,43.64734125137329,8
AF-Q9Y3C1-F1-model_v3,1/5,null,-4.572309376748981,3,5.639178640971181,-1.03,rank1_confidence-1.03,1712001479.4644234,17.312101364135742,8
AF-Q13278-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q13278-F1-model_v3/rank1_confidence-1.31.sdf,-2.6232713910203387,0,6.922593698726246,-1.27,rank1_confidence-1.27,1711893298.1439686,12.35329556465149,8
AF-Q8NGP2-F1-model_v3,1/5,null,42.3443533776412,41,6.928969774447864,-1.07,rank1_confidence-1.07,1711929378.684431,20.496893167495728,8
AF-Q14500-F1-model_v3,1/5,null,-3.0883521198677646,7,5.605345657895413,-2.45,rank1_confidence-2.45,1711895358.223462,22.97788119316101,8
AF-Q8NFV4-F1-model_v3,1/5,null,47.265813258016685,81,11.034260430941941,-2.96,rank1_confidence-2.96,1711928501.4495568,20.32611584663391,8
AF-A0A0B4J2B8-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-A0A0B4J2B8-F1-model_v3/rank1_confidence-0.82.sdf,-3.2571826428906756,0,6.312347159030168,-1.6,rank1_confidence-1.60,1711836268.5660717,15.406681776046753,8
AF-P0CG21-F1-model_v3,1/5,null,-2.7077121504679753,1,7.460068903147771,-1.04,rank1_confidence-1.04,1711870753.5471334,14.904934406280518,8
AF-B3KNS4-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-B3KNS4-F1-model_v3/rank1_confidence-0.99.sdf,2.2951798167729414,30,5.71531379669166,-1.47,rank1_confidence-1.47,1711852104.184412,18.497770071029663,8
AF-Q5SZI1-F1-model_v3,1/5,null,-3.946975917476318,3,10.221887871931472,-1.75,rank1_confidence-1.75,1711905261.9400177,17.897029638290405,8
AF-Q5VWM3-F1-model_v3,1/5,null,-3.4331644771190546,4,5.6137153583302535,-1.52,rank1_confidence-1.52,1711907456.6419363,25.531854391098022,8
AF-Q14943-F1-model_v3,1/5,null,-1.8187471130011295,5,4.742293886600791,-1.28,rank1_confidence-1.28,1711896116.9895735,21.27464747428894,8
AF-Q6N063-F1-model_v3,1/5,null,-6.982349838228589,46,8.697837162051215,-0.81,rank1_confidence-0.81,1711909862.4817474,20.858931303024292,8
AF-Q8TAP6-F1-model_v3,1/5,null,-2.760264597296932,11,7.332307559733394,-0.55,rank1_confidence-0.55,1711930731.4752865,31.396361589431763,8
AF-Q8NAN2-F1-model_v3,1/5,null,-6.737717306128013,11,13.046244427553887,-1.04,rank1_confidence-1.04,1711926407.1126502,29.713383197784424,8
AF-Q8WU49-F1-model_v3,1/5,null,60.28417944343534,25,12.052313742268979,-0.79,rank1_confidence-0.79,1711933184.8176482,15.606544256210327,8
AF-Q7Z4Y8-F1-model_v3,1/5,null,-2.3125125673485853,3,7.286201568565488,-2.54,rank1_confidence-2.54,1711916936.677809,13.670727968215942,8
AF-P07333-F1-model_v3,1/5,null,-7.868235982846849,45,8.775097073112534,-0.81,rank1_confidence-0.81,1711868800.3659928,41.60076689720154,8
AF-Q9NZT2-F1-model_v3,1/5,null,-2.0469414411318714,14,10.114381157810598,-2.11,rank1_confidence-2.11,1711976429.4597197,39.08785676956177,8
AF-Q53H54-F1-model_v3,1/5,null,11.865666166690735,48,10.386195233584033,-0.92,rank1_confidence-0.92,1711903038.163985,24.001091957092285,8
AF-Q14568-F1-model_v3,1/5,null,-7.605874164428927,8,6.307265503017305,-0.6,rank1_confidence-0.60,1711895554.559747,23.030301094055176,8
AF-Q8NG27-F1-model_v3,1/5,null,-2.266094058872606,2,6.859119172014289,-1.85,rank1_confidence-1.85,1711928604.6305127,29.12680959701538,8
AF-Q14106-F1-model_v3,1/5,null,-1.2384957664356846,2,7.282044443369244,-2.19,rank1_confidence-2.19,1711894665.933493,21.121037006378174,8
AF-Q9UFB7-F1-model_v3,4/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q9UFB7-F1-model_v3/rank1_confidence-0.98.sdf,-3.3225506445844037,10,5.477021732854624,-0.99,rank1_confidence-0.99,1711990887.5648563,21.611988306045532,8
AF-Q13103-F1-model_v3,1/5,null,40.21423188903208,27,6.314067248358043,-1.76,rank1_confidence-1.76,1711892890.0906801,17.478267192840576,8
AF-Q7KZF4-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q7KZF4-F1-model_v3/rank1_confidence-1.02.sdf,-4.50562085232996,8,6.187349953036971,-1.14,rank1_confidence-1.14,1711915699.7218661,20.82513117790222,8
AF-P21549-F1-model_v3,1/5,null,-2.177706444883268,9,4.80993371740756,-4.49,rank1_confidence-4.49,1711876582.9507382,24.147269248962402,8
AF-Q9UK99-F1-model_v3,1/5,null,350.3453494553608,38,9.487257000281659,-2.53,rank1_confidence-2.53,1711995925.6447783,25.526533365249634,8
AF-A6NK06-F1-model_v3,1/5,null,189.9860268069604,121,6.86946552505097,-1.92,rank1_confidence-1.92,1711846655.7883615,101.47575759887695,8
AF-O15529-F1-model_v3,1/5,null,316943.45941093046,118,11.509939773194404,-1.94,rank1_confidence-1.94,1711858401.1024592,21.97914409637451,8
AF-O95918-F1-model_v3,1/5,null,46.23765273680016,71,10.298954371468312,-1.24,rank1_confidence-1.24,1711865662.7764537,19.74774169921875,8
AF-P26441-F1-model_v3,1/5,null,-3.1471378333968185,0,10.038115017094029,-1.59,rank1_confidence-1.59,1711878161.8865328,16.038376808166504,8
AF-Q5FWF7-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q5FWF7-F1-model_v3/rank1_confidence-1.42.sdf,-3.5340356639430985,9,8.198621719295218,-1.77,rank1_confidence-1.77,1711903901.18195,37.16546320915222,8
AF-Q6UWM7-F1-model_v3,1/5,null,20.513234800833715,36,6.469487440353504,-1.34,rank1_confidence-1.34,1711912122.2017171,28.82023811340332,8
AF-A6NDP7-F1-model_v3,1/5,null,-3.9065941620405815,2,7.893145718780204,-2.63,rank1_confidence-2.63,1711844941.7986348,21.42665386199951,8
AF-Q6UXG8-F1-model_v3,1/5,null,-2.3119900256248633,1,8.875632375170326,-1.89,rank1_confidence-1.89,1711912471.3748047,27.306668758392334,8
AF-Q9H3Q3-F1-model_v3,1/5,null,-4.379165568597642,15,6.352214770886789,-1.69,rank1_confidence-1.69,1711956639.248872,22.809028148651123,8
AF-Q96PF2-F1-model_v3,3/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q96PF2-F1-model_v3/rank1_confidence-0.99.sdf,-6.343504078723634,16,11.43132112428951,-0.66,rank1_confidence-0.66,1711945271.0196698,16.00647783279419,8
AF-A8MTZ7-F1-model_v3,1/5,null,-0.4576209736661828,12,7.319050686134986,-1.03,rank1_confidence-1.03,1711848078.6176164,19.35828137397766,8
AF-Q9BWW9-F1-model_v3,1/5,null,-1.5951292016731866,6,6.213017878460477,-2.94,rank1_confidence-2.94,1711952028.2326722,27.0282461643219,8
AF-P78426-F1-model_v3,1/5,null,-0.18232651407076184,21,6.570503139342335,-2.84,rank1_confidence-2.84,1711886899.620953,20.638581037521362,8
AF-P39656-F1-model_v3,1/5,null,93.79466259009116,37,8.736370788446706,-2.11,rank1_confidence-2.11,1711881346.3693721,23.70832109451294,8
AF-Q96IR3-F1-model_v3,1/5,null,-1.974421045564375,23,8.082850504085656,-1.07,rank1_confidence-1.07,1711941818.0355418,11.417472839355469,8
AF-Q96EA4-F1-model_v3,1/5,null,-0.31221496093256107,11,5.346235865934048,-3.01,rank1_confidence-3.01,1711940089.3016894,30.41685128211975,8
AF-Q9BT22-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q9BT22-F1-model_v3/rank1_confidence-0.62.sdf,951.0340177339077,56,4.769336548555287,-2.39,rank1_confidence-2.39,1711950621.6396039,16.454187870025635,8
AF-Q8N0W7-F1-model_v3,1/5,null,-3.031372498124887,25,8.104133213365671,-1.65,rank1_confidence-1.65,1711922841.750189,17.901785135269165,8
AF-Q9HAB3-F1-model_v3,1/5,null,204.5490473759726,91,6.483313052983533,-4.55,rank1_confidence-4.55,1711959105.4601254,24.14547848701477,8
AF-Q8N5J2-F1-model_v3,1/5,null,122.73089344672664,86,6.514244448297234,-1.78,rank1_confidence-1.78,1711924501.8027341,23.80247712135315,8
AF-Q96EK6-F1-model_v3,1/5,null,0.6908285923927707,5,9.191927670604997,-1.95,rank1_confidence-1.95,1711940242.1704762,16.371273279190063,8
AF-Q15363-F1-model_v3,3/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q15363-F1-model_v3/rank1_confidence-0.94.sdf,-1.7189053575100357,12,9.526619803272823,-1.28,rank1_confidence-1.28,1711897134.0222888,14.254455804824829,8
AF-Q8IVP9-F1-model_v3,1/5,null,-3.143234719391253,14,6.532379294663087,-1.24,rank1_confidence-1.24,1711920846.283774,22.41719698905945,8
AF-A4D0T2-F1-model_v3,1/5,null,-2.1071158846155815,2,10.230978961187546,-0.85,rank1_confidence-0.85,1711843270.554815,89.91420698165894,8
AF-Q9NQL9-F1-model_v3,1/5,null,3.047516141731656,45,8.341582109791787,-1.89,rank1_confidence-1.89,1711961898.4936464,23.78436040878296,8
AF-Q8IXT1-F1-model_v3,1/5,null,2.515846511996665,40,5.297876075257207,-1.48,rank1_confidence-1.48,1711921667.277667,45.316652059555054,8
AF-Q6AWC8-F1-model_v3,3/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q6AWC8-F1-model_v3/rank1_confidence-0.85.sdf,10.100978132264297,19,7.605993088293374,-1.18,rank1_confidence-1.18,1711908916.1403396,14.228057622909546,8
AF-P0DTE1-F1-model_v3,1/5,null,-2.559045393219503,17,5.380030408646945,-2.03,rank1_confidence-2.03,1711872287.817195,14.59297800064087,8
AF-Q5JX71-F1-model_v3,1/5,null,-3.145882160794694,35,7.233508436394487,-1.7,rank1_confidence-1.70,1711904528.1796114,16.46192955970764,8
AF-Q9NQW8-F1-model_v3,1/5,null,-6.627231530144753,35,8.765854413540083,-0.26,rank1_confidence-0.26,1711962080.7153945,37.115962505340576,8
AF-Q9UBE0-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q9UBE0-F1-model_v3/rank1_confidence-1.28.sdf,-1.2318096389122122,19,9.908156495661984,-1.47,rank1_confidence-1.47,1711987000.9856286,16.20630669593811,8
AF-A0A075B6T7-F1-model_v3,1/5,null,2.5618912017157287,22,6.795461570785719,-1.12,rank1_confidence-1.12,1711834607.1899228,26.062638759613037,8
AF-P32297-F1-model_v3,1/5,null,28.156252290899992,56,9.747679406254107,-1.71,rank1_confidence-1.71,1711879863.384701,25.131248950958252,8
AF-A0A1W2PRP0-F1-model_v3,1/5,null,-4.704568448299911,11,7.45830032912265,-1.74,rank1_confidence-1.74,1711839952.7977004,16.845871448516846,8
AF-Q12907-F1-model_v3,1/5,null,-4.129461679298403,3,8.395334490816452,-1.41,rank1_confidence-1.41,1711892446.898786,22.57104206085205,8
AF-Q15620-F1-model_v3,1/5,null,10766.833051824507,114,8.881045917336635,-2.55,rank1_confidence-2.55,1711897521.6701565,20.254666566848755,8
AF-Q96NY7-F1-model_v3,1/5,null,-1.2744417483549793,18,7.092845732190241,-1.2,rank1_confidence-1.20,1711944801.982297,29.909018993377686,8
AF-Q9BZE7-F1-model_v3,3/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q9BZE7-F1-model_v3/rank1_confidence-0.64.sdf,-2.4218976308518614,6,6.775940235677368,-0.8,rank1_confidence-0.80,1711953644.6606138,19.80154275894165,8
AF-Q8NGX3-F1-model_v3,1/5,null,902584.3003081785,139,8.032640586524892,-2.31,rank1_confidence-2.31,1711929656.341716,20.085423946380615,8
AF-P0C7N5-F1-model_v3,1/5,null,5.1780190781303155,39,7.3207173052522165,-1.62,rank1_confidence-1.62,1711870365.1788309,22.732898950576782,8
AF-Q86Y79-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q86Y79-F1-model_v3/rank1_confidence-1.26.sdf,-4.158330614975493,15,5.909047999993589,-1.41,rank1_confidence-1.41,1711919826.9362667,15.817312717437744,8
AF-O15455-F1-model_v3,1/5,null,16.65872754366354,30,7.614962160366304,-3.08,rank1_confidence-3.08,1711858261.7303774,46.74139642715454,8
AF-P11172-F1-model_v3,1/5,null,3.3787322632888723,46,5.428649423212349,-1.46,rank1_confidence-1.46,1711872865.1668363,26.53688931465149,8
AF-P01213-F1-model_v3,1/5,null,-2.3070518288268835,5,9.718780659426969,-2.55,rank1_confidence-2.55,1711866428.7883155,18.792348623275757,8
AF-Q9UHG3-F1-model_v3,1/5,null,-6.156047959769782,13,7.173815171381136,-1.57,rank1_confidence-1.57,1711991922.910346,24.432841062545776,8
AF-Q658L1-F1-model_v3,1/5,null,-0.3222822453304911,0,10.335222851030522,-2.31,rank1_confidence-2.31,1711908159.6067038,21.914360761642456,8
AF-Q16352-F1-model_v3,1/5,null,-0.6873078321653184,12,10.197634093955841,-1.67,rank1_confidence-1.67,1711898404.5707705,24.587234497070312,8
AF-O60499-F1-model_v3,3/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-O60499-F1-model_v3/rank1_confidence-1.32.sdf,-3.1658794882080756,5,7.356700322128617,-1.7,rank1_confidence-1.70,1711860823.5969524,14.850339412689209,8
AF-O00425-F1-model_v3,1/5,null,1245.2071770262419,53,7.88652827762516,-1.75,rank1_confidence-1.75,1711855211.0400434,30.535128355026245,8
AF-Q86YB8-F1-model_v3,1/5,null,250.4268166571982,56,9.581656211354101,-1.5,rank1_confidence-1.50,1711919855.2533426,26.671515703201294,8
