Protein ID,Binding Affinity (kcal/mol),Number of clashes,Strain Energy,Confidence Score,Rank of sdf,_timestamp,_runtime,_step
1z4n_protein_processed,-1.730633794790584,1,0.12352043464984774,null,1z4n_ligand,1711385054.3472238,10.948739767074585,6
5vc6_protein_processed,0.6856960518604872,2,7.727507547498732,null,5vc6_ligand,1711412901.4256244,21.802274465560913,6
5jim_protein_processed,-5.07512397702122,5,4.652457891821037,null,5jim_ligand,1711409875.1536522,21.226668119430542,6
5f90_protein_processed,-3.7300396999469565,14,0.7211368681033434,null,5f90_ligand,1711408544.391831,21.270354986190796,6
5e7r_protein_processed,-4.0295337809481,2,0.4460048765288178,null,5e7r_ligand,1711408054.1532352,37.89667725563049,6
4z2o_protein_processed,-10.194967203801601,7,0.1550129554513262,null,4z2o_ligand,1711406540.281808,123.68974995613098,6
5hv0_protein_processed,-3.124182115690655,6,0.7431725685210395,null,5hv0_ligand,1711409190.3072581,14.984342098236084,6
1me3_protein_processed,-20.070970471793938,4,null,null,1me3_ligand,1711382391.9286535,21.635836362838745,6
4ewr_protein_processed,87.38783527226491,7,-34.28776362430648,null,4ewr_ligand,1711400152.4489846,24.78065252304077,6
3i4y_protein_processed,-9.822344593716982,13,-3.204336642321806,null,3i4y_ligand,1711393038.2384946,21.367769718170166,6
1r17_protein_processed,-3.950383877396806,5,4.553339719571255,null,1r17_ligand,1711383565.9493222,17.2014262676239,3
3zmh_protein_processed,-7.963075391504193,7,5.058970615303835,null,3zmh_ligand,1711398093.6676564,14.214052438735962,6
5hvp_protein_processed,-16.81045712421473,15,-1.8221354946476112,null,5hvp_ligand,1711409211.478585,34.69053506851196,6
5dpw_protein_processed,-7.972663224321772,1,10.886318855148316,null,5dpw_ligand,1711407860.0651522,18.626716136932373,3
6q9y_protein_processed,-15.21866904813452,2,1.4890109845368897,null,6q9y_ligand,1711418773.735686,7.313348054885864,3
5vnb_protein_processed,-4.060411258061307,0,2.3743950764743573,null,5vnb_ligand,1711413006.9216828,33.7355637550354,6
3bqc_protein_processed,-5.7619166059620115,11,null,null,3bqc_ligand,1711390817.0560014,31.92438244819641,6
6gwr_protein_processed,-9.16310243779654,2,-7.5136615358062215,null,6gwr_ligand,1711416808.0530655,30.549850463867188,6
1dzk_protein_processed,-11.527378585329192,0,11.663027865517428,null,1dzk_ligand,1711380687.5948563,16.345444202423096,6
4jsa_protein_processed,-11.686797333563828,13,9.09832264056746,null,4jsa_ligand,1711401761.5196364,14.387651443481445,6
5mi7_protein_processed,-10.230842729588497,12,10.85073978809831,null,5mi7_ligand,1711410824.883505,33.723978996276855,6
4o0x_protein_processed,-9.716922884734394,10,3.4614731363756484,null,4o0x_ligand,1711403264.0930047,19.635756731033325,6
2cv3_protein_processed,-12.408844821195904,19,3.8660054564769126,null,2cv3_ligand,1711385855.6105864,12.027820348739624,3
6ckx_protein_processed,-12.228941552070227,4,4.35707670032491,null,6ckx_ligand,1711415080.55179,22.155194997787476,6
4flk_protein_processed,-8.955097908620255,5,0.7170750391801128,null,4flk_ligand,1711400365.534122,22.813376903533936,6
6o0o_protein_processed,-5.541921857490208,5,1.8232831428953489,null,6o0o_ligand,1711418269.5777364,56.35790944099426,6
1ppi_protein_processed,-13.504951192447542,3,0.11394978409313694,null,1ppi_ligand,1711383255.0391214,57.83789348602295,6
4hnf_protein_processed,-9.168020296858389,2,0.9923655237627003,null,4hnf_ligand,1711400983.4203336,32.590962648391724,6
4pnw_protein_processed,-6.52211942340234,3,3.0970680302212372,null,4pnw_ligand,1711403880.1504755,21.56920838356018,6
3o9h_protein_processed,7908.460516077649,11,4.060356184363769,null,3o9h_ligand,1711394836.760278,27.99374008178711,6
2pbw_protein_processed,-6.675101237043274,1,6.606190359328551,null,2pbw_ligand,1711387715.1333396,15.818294525146484,6
4jlh_protein_processed,-11.534622756433372,3,2.2975758445498187,null,4jlh_ligand,1711401657.025011,28.782194137573242,6
3sv8_protein_processed,-11.333754277837647,11,1.7671795857756152,null,3sv8_ligand,1711396568.1360009,67.27647686004639,6
2jew_protein_processed,-6.1844911509159575,9,4.413724003751398,null,2jew_ligand,1711386934.5921433,17.11040234565735,6
1h3a_protein_processed,-9.140418422690868,3,1.8851216127239354,null,1h3a_ligand,1711381406.3089154,35.06808638572693,6
4yik_protein_processed,-10.829693425202683,31,4.117500197583979,null,4yik_ligand,1711406199.381344,25.62755298614502,6
2reg_protein_processed,-8.168701762671553,5,27.16492320254512,null,2reg_ligand,1711388400.5719647,16.137356758117676,6
2uw6_protein_processed,-5.882049097204372,3,7.1276631908305035,null,2uw6_ligand,1711388508.8496077,7.896279811859131,3
4i9c_protein_processed,-9.108889899414658,9,2.959866434025713,null,4i9c_ligand,1711401187.402883,39.16038703918457,6
5tcj_protein_processed,40777.97946746,13,2.1839021102006626,null,5tcj_ligand,1711412128.7633252,18.427008152008057,6
4ux9_protein_processed,-12.630287049519485,8,null,null,4ux9_ligand,1711405380.501244,58.90479803085327,6
5xvf_protein_processed,-15.178279051047856,0,0.2961242178961747,null,5xvf_ligand,1711413636.96802,16.5526340007782,6
3zcz_protein_processed,92.46141336425225,6,6.609438992072214,null,3zcz_ligand,1711398053.667358,41.759876012802124,6
1ym2_protein_processed,-8.780094918886366,3,3.0374650367859886,null,1ym2_ligand,1711385003.201712,53.73845100402832,6
1ida_protein_processed,-1.8831821892813028,7,3.50750940892641,null,1ida_ligand,1711381734.920697,67.34618186950684,6
3e16_protein_processed,-5.019736735680046,6,5.7383770068353215,null,3e16_ligand,1711391642.0435085,46.31714463233948,6
2d06_protein_processed,0.40006643601296743,5,8.35400524854586,null,2d06_ligand,1711385865.6380873,17.376221179962158,6
2las_protein_processed,57.58369601812202,8,7.2741151811587414,null,2las_ligand,1711387119.3684473,6.74715518951416,3
3djq_protein_processed,-6.341946455639827,5,3.0344664961865107,null,3djq_ligand,1711391452.0735838,27.11730980873108,6
4piq_protein_processed,-7.137814996979336,12,9.661577194931269,null,4piq_ligand,1711403808.5685146,16.026148557662964,6
5j7s_protein_processed,-4.97110565296683,5,6.896138555438867,null,5j7s_ligand,1711409748.362519,20.630666971206665,6
3rxo_protein_processed,-6.733867823902413,15,5.557866017281533,null,3rxo_ligand,1711396164.0553565,20.150619506835938,6
5cso_protein_processed,-6.961598966215416,7,4.874787735970784,null,5cso_ligand,1711407602.6426263,23.706321239471436,6
6dim_protein_processed,-5.174783701996408,0,2.8893432476446037,null,6dim_ligand,1711415408.2883968,34.79684376716614,6
1il3_protein_processed,-9.23497401738197,3,6.48303955723037,null,1il3_ligand,1711381717.2110286,3.906545639038086,3
4k19_protein_processed,-7.547409234761926,6,1.4606330410635593,null,4k19_ligand,1711401843.2177656,18.587616682052612,6
5ivz_protein_processed,-8.653899372478095,3,1.1443690511803268,null,5ivz_ligand,1711409688.0437582,121.36574411392212,6
5ovc_protein_processed,-10.955854250012797,1,2.5810439957046825,null,5ovc_ligand,1711411720.2691097,54.318254709243774,6
3fcf_protein_processed,-4.120781337014355,8,0.7373168858201922,null,3fcf_ligand,1711392112.0084674,14.473576545715332,6
1bnu_protein_processed,-9.467440932825166,6,4.299747561821789,null,1bnu_ligand,1711380256.3403413,16.59887433052063,6
1t31_protein_processed,-8.954735901138411,8,null,null,1t31_ligand,1711383917.8621504,28.007266521453857,6
2qo1_protein_processed,-14.25886163599188,2,7.963244978683122,null,2qo1_ligand,1711388159.3624725,27.424179553985596,6
5nvh_protein_processed,-7.24566454637338,4,3.237849428348021,null,5nvh_ligand,1711411307.6604896,13.741562604904175,6
5du8_protein_processed,-7.026361853761208,11,7.063446611007208,null,5du8_ligand,1711407931.4972882,36.61010527610779,6
3m53_protein_processed,82.42320585172284,10,0.11847983094192216,null,3m53_ligand,1711394157.1572225,49.2797315120697,6
4ln2_protein_processed,-6.2845884855607475,8,1.4920150458641075,null,4ln2_ligand,1711402493.6989148,121.86242270469666,6
3neo_protein_processed,-6.460542899444987,6,3.2717152004361623,null,3neo_ligand,1711394602.4720693,54.14953923225403,6
5f02_protein_processed,-18.293172784604085,1,1.5031063828940319,null,5f02_ligand,1711408440.341147,22.16797184944153,6
6mnv_protein_processed,-11.429900957939223,5,2.7635902762153677,null,6mnv_ligand,1711417867.0753682,19.266335248947144,6
6ai9_protein_processed,-10.043845603319825,5,1.8205476316349234,null,6ai9_ligand,1711414233.5630937,29.959526777267456,6
1iiq_protein_processed,-7.095192582611673,1,64.53034992497926,null,1iiq_ligand,1711381730.450481,36.22569704055786,6
3cs7_protein_processed,-14.732214629241618,10,7.807724277920542,null,3cs7_ligand,1711391173.3926008,20.488523721694946,6
4m5g_protein_processed,-6.409761370658683,2,1.6822036853724995,null,4m5g_ligand,1711402545.5477302,8.55522632598877,3
4rs0_protein_processed,-6.812105344379783,27,1.304925837087385,null,4rs0_ligand,1711404743.1582391,25.086690187454224,6
2wf0_protein_processed,-9.332773728774876,3,1.8710051453999625,null,2wf0_ligand,1711389112.64524,32.748286962509155,6
4glw_protein_processed,-9.536996589679191,3,9.9442883000969,null,4glw_ligand,1711400644.826507,12.254871129989624,6
6r8p_protein_processed,-7.570894461114681,7,-2.824536974718228,null,6r8p_ligand,1711419050.7128708,16.495344877243042,6
3cjo_protein_processed,-5.31093185981221,0,7.274310803849417,null,3cjo_ligand,1711391116.2930245,23.06754159927368,6
5hfu_protein_processed,-9.52334318904097,3,-4.815140230402662,null,5hfu_ligand,1711409093.842613,52.8824520111084,6
6d4t_protein_processed,-9.241868379423655,6,4.106871711856776,null,6d4t_ligand,1711415238.4142325,30.91737461090088,6
3dyo_protein_processed,-10.306139557165263,15,10.053606135133847,null,3dyo_ligand,1711391766.8407269,191.42141890525818,6
1ndj_protein_processed,-5.1610070127048715,5,0.3843387882049356,null,1ndj_ligand,1711382595.1184895,21.44790244102478,6
1sm3_protein_processed,-3.6820428382361734,9,7.121650224738623,null,1sm3_ligand,1711383852.1015038,71.71541094779968,6
3qu0_protein_processed,-5.378368529217931,1,3.2188200673887053,null,3qu0_ligand,1711395784.827806,16.080831050872803,6
1zaj_protein_processed,-1.2399222869347164,4,0.95717822064411,null,1zaj_ligand,1711385109.3024292,34.34177017211914,6
3gk2_protein_processed,-6.176033213459768,16,0.7870416101508653,null,3gk2_ligand,1711392567.4656072,12.208078145980835,6
2w5g_protein_processed,-9.171024664102378,9,9.477656149448709,null,2w5g_ligand,1711388939.2080655,14.008730411529541,6
1h1h_protein_processed,-3.9790146098590635,7,1.0799814285427658,null,1h1h_ligand,1711381348.8783257,11.312950611114502,6
4att_protein_processed,-12.249433740361876,7,-0.52802261924721,null,4att_ligand,1711398588.2960281,14.33495020866394,6
5zjy_protein_processed,-13.046284866629332,14,-6.097867653990463,null,5zjy_ligand,1711414001.4893858,22.159308910369873,6
4m5o_protein_processed,-16.357760486112443,3,6.997859400220094,null,4m5o_ligand,1711402563.7850904,11.894591331481934,6
5vdk_protein_processed,-10.135610426595195,8,1.1635292656277016,null,5vdk_ligand,1711412919.6742089,20.800280809402466,6
3eqr_protein_processed,-13.259270115141842,5,4.373312114782621,null,3eqr_ligand,1711391906.0337117,25.014047622680664,6
5epk_protein_processed,-4.858710496564757,5,2.3382504355349596,null,5epk_ligand,1711408299.5298967,44.03057265281677,6
6bfp_protein_processed,-11.133073599451324,10,2.9992355703616482,null,6bfp_ligand,1711414550.1326396,33.69845676422119,6
4otf_protein_processed,-10.217292843098837,19,null,null,4otf_ligand,1711403650.1510456,57.47894263267517,6
1al8_protein_processed,-9.97007116972784,6,1.3857732508152907,null,1al8_ligand,1711379942.7240407,21.877293825149536,6
2c6i_protein_processed,-10.195713646068473,2,1.911212071492109,null,2c6i_ligand,1711385722.4116836,36.99122762680054,6
5l9i_protein_processed,-6.467475852942195,16,4.365129752937321,null,5l9i_ligand,1711410389.854535,17.631942987442017,6
4mqp_protein_processed,-11.331898966724735,15,null,null,4mqp_ligand,1711402852.5335414,67.28688645362854,6
4pqn_protein_processed,-9.519161816748825,7,73.51044368279474,null,4pqn_ligand,1711403894.8341546,6.673210620880127,3
1jmg_protein_processed,-12.214274586449756,33,3.109161968426335,null,1jmg_ligand,1711381888.8741627,27.64815378189087,6
4crc_protein_processed,-9.144096994252317,2,3.4521101425372756,null,4crc_ligand,1711399442.1349688,7.922053813934326,3
2wxf_protein_processed,-11.134696271045726,7,5.600544421119537,null,2wxf_ligand,1711389280.2018063,39.525288343429565,3
6ckw_protein_processed,-6.292052874561912,7,null,null,6ckw_ligand,1711415121.219223,62.58703899383545,6
5h15_protein_processed,-7.890975747471756,15,5.37238961849998,null,5h15_ligand,1711408950.2462552,23.357017040252686,6
4c4i_protein_processed,-7.932859290278988,10,2.247385583167013,null,4c4i_ligand,1711399216.1689336,19.068477630615234,6
2wcg_protein_processed,-8.402221170717105,6,2.0734691923258097,null,2wcg_ligand,1711389052.892746,19.74928593635559,6
1cbr_protein_processed,-7.104572254631479,8,7.686306910696931,null,1cbr_ligand,1711380403.5825422,19.66493511199951,6
5wh6_protein_processed,-12.264006377754468,4,1.341149413747189e-12,null,5wh6_ligand,1711413365.5214276,19.67988657951355,6
1c84_protein_processed,-13.93513363827127,6,0.07933543840335133,null,1c84_ligand,1711380385.8812551,18.72218608856201,6
4qqi_protein_processed,-12.481386910124135,4,11.310105509121001,null,4qqi_ligand,1711404294.2825162,14.748812198638916,3
3ewj_protein_processed,-7.54781779353415,8,0.703900515996505,null,3ewj_ligand,1711391937.841893,21.39495301246643,6
3m58_protein_processed,-8.9012664642239,11,null,null,3m58_ligand,1711394171.7639687,53.570517778396606,6
5uwl_protein_processed,-6.99989578172956,2,3.7606961405324384,null,5uwl_ligand,1711412740.8921897,30.143248796463013,6
2fl5_protein_processed,-9.332776197581998,4,24.70208111068098,null,2fl5_ligand,1711386173.9301164,44.95771932601929,6
6ee2_protein_processed,-7.867121878157208,8,12.780693543422526,null,6ee2_ligand,1711415734.0135274,45.99878644943237,6
3l4u_protein_processed,-14.936171633209966,12,9.083575328801942,null,3l4u_ligand,1711393871.009737,91.08098793029785,6
4ie2_protein_processed,-7.391806648681353,4,7.9752014628354,null,4ie2_ligand,1711401198.3854764,1.173586368560791,2
5fnt_protein_processed,-10.078767793195961,19,5.102022754265391,null,5fnt_ligand,1711408659.0219088,21.616652727127075,6
3ouh_protein_processed,-8.028840197416832,8,3.065377646276117,null,3ouh_ligand,1711395040.5586402,9.091164350509644,3
3gcq_protein_processed,-16.01162957174627,3,1.8272177326264298,null,3gcq_ligand,1711392529.7944503,25.238903284072876,6
6fsy_protein_processed,-7.082306513644316,4,1.6834056835541098,null,6fsy_ligand,1711416339.4308805,10.327964544296265,6
1tvo_protein_processed,-8.116026034669316,6,4.268772609815073,null,1tvo_ligand,1711384080.9722664,12.601669549942017,3
3c8a_protein_processed,-10.34418843192354,3,5.951187321323896,null,3c8a_ligand,1711390983.4154537,31.245813608169556,6
5v0n_protein_processed,-14.147305874151591,5,4.505337825561156,null,5v0n_ligand,1711412825.458269,74.1560468673706,6
5kat_protein_processed,11.830981281368183,3,4.942350634044232,null,5kat_ligand,1711410073.8228307,13.101081609725952,6
4mgv_protein_processed,-14.15065563791257,6,2.298238499870834,null,4mgv_ligand,1711402675.575666,27.350985050201416,6
6moa_protein_processed,-11.428995761280317,2,7.110841657590335,null,6moa_ligand,1711417864.1082447,3.732513666152954,3
1idb_protein_processed,-12.622075650664367,6,1.7614207940057653,null,1idb_ligand,1711381699.629444,31.717726945877075,6
1aht_protein_processed,-2.7231503531269863,7,null,null,1aht_ligand,1711379887.9596815,24.266931533813477,6
3vhu_protein_processed,-12.25242264372294,7,-1.3143784431262304,null,3vhu_ligand,1711397570.2329693,20.492945194244385,6
3h0z_protein_processed,-10.34393458177274,13,-82.77395953379457,null,3h0z_ligand,1711392709.3426306,24.1291286945343,6
3gi4_protein_processed,-9.334067655216986,21,1.3911507012198996,null,3gi4_ligand,1711392586.1597254,42.47520351409912,6
5ggp_protein_processed,-9.949770003464353,11,0.8513519216704566,null,5ggp_ligand,1711408822.330227,20.567723989486694,6
2pe2_protein_processed,-6.695251186912099,1,0.6435051361020072,null,2pe2_ligand,1711387714.5064597,8.596589803695679,3
3rsv_protein_processed,-8.527389306938167,3,0.24440634634146363,null,3rsv_ligand,1711396072.3825612,52.184181213378906,6
6o0h_protein_processed,-8.904961295281725,4,-3.346748139493741,null,6o0h_ligand,1711418309.8300567,100.91103458404541,6
2qm9_protein_processed,-9.26301521273752,4,-3.954562582223744,null,2qm9_ligand,1711388117.9945736,22.208165645599365,6
3rv6_protein_processed,-5.3280989515078305,16,-3.146115545860084e-08,null,3rv6_ligand,1711396078.8504782,18.077065229415894,6
4b95_protein_processed,-17.467578364487313,15,6.086004486753126,null,4b95_ligand,1711398867.7307146,21.86126160621643,6
4hvd_protein_processed,-9.241567085580067,5,2.2296098019698434,null,4hvd_ligand,1711401011.5631022,6.280431270599365,3
4cl9_protein_processed,-7.192347148079384,9,4.040042350109914,null,4cl9_ligand,1711399420.3292625,39.81065654754639,6
